unix_time,time_s,cable_easting_m,cable_northing_m,cable_height_m,cable_lock
1759745402.533,121002.533,619540.6357433291,5806077.753712455,41.42,1
1759745402.735,121002.735,619540.8285517605,5806077.284746288,41.41,1
1759745402.937,121002.937,619541.1109989668,5806077.429845666,41.4,1
1759745403.139,121003.139,619541.4141240529,5806077.293003649,41.4,1
1759745403.342,121003.342,619540.662674647,5806077.32576598,41.4,1
1759745403.559,121003.559,619540.8280514459,5806077.436289061,41.4,1
1759745403.761,121003.761,619541.52,5806077.0200000005,41.41,1
1759745403.963,121003.963,619541.7875082628,5806077.796166826,41.38,1
1759745404.168,121004.168,619541.1418656711,5806077.029805504,41.4,1
1759745404.372,121004.372,619540.9043103456,5806077.810499369,41.43,1
1759745404.575,121004.575,619541.8958532764,5806078.656810458,41.43,1
1759745404.777,121004.777,619542.285698077,5806078.495610021,41.4,1
1759745404.996,121004.996,619542.360209112,5806078.610758783,41.42,1
1759745405.198,121005.198,619542.3802091121,5806078.7307587825,41.4,1
1759745405.402,121005.402,619541.7000000001,5806078.25,41.41,1
1759745405.605,121005.605,619541.67,5806078.36,41.43,1
1759745405.809,121005.809,619542.0158872028,5806077.087250406,41.41,1
1759745406.013,121006.013,619542.0784942991,5806077.137784718,41.4,1
1759745406.215,121006.215,619542.8325139743,5806079.2588902665,41.41,1
1759745406.432,121006.432,619542.3717992413,5806078.952625152,41.42,1
1759745406.621,121006.621,619541.9733706461,5806080.053321911,41.41,1
1759745406.621,121006.621,619542.08,5806078.649999999,41.41,1
1759745406.838,121006.838,619541.9876823387,5806079.556690577,41.41,1
1759745407.04,121007.04,619540.710963404,5806078.13886647,41.4,1
1759745407.243,121007.243,619540.4864267756,5806079.508160419,41.4,1
1759745407.446,121007.446,619541.4273313608,5806079.341130262,41.4,1
1759745407.649,121007.649,619541.8710908707,5806079.62272589,41.41,1
1759745407.853,121007.853,619540.4580555583,5806080.35785985,41.4,1
1759745408.069,121008.069,619539.3045844211,5806080.541201072,41.42,1
1759745408.271,121008.271,619540.1592211244,5806079.337118098,41.43,1
1759745408.473,121008.473,619541.0478582423,5806080.435119935,41.41,1
1759745408.674,121008.674,619540.6589060485,5806079.964422718,41.43,1
1759745408.88,121008.88,619540.1175877429,5806078.889458055,41.43,1
1759745409.083,121009.083,619539.8616285162,5806080.4469886245,41.4,1
1759745409.3,121009.3,619540.2213958144,5806079.854548574,41.42,1
1759745409.502,121009.502,619539.9599204732,5806080.0264211865,41.42,1
1759745409.704,121009.704,619540.5072208483,5806079.558932369,41.4,1
1759745409.909,121009.909,619540.7066264623,5806079.604230885,41.41,1
1759745410.109,121010.109,619540.6301227824,5806080.461204811,41.38,1
1759745410.313,121010.313,619540.4345389586,5806078.981912688,41.39,1
1759745410.53,121010.53,619539.8711761938,5806079.863028434,41.39,1
1759745410.732,121010.732,619540.2175863722,5806080.198934458,41.41,1
1759745410.934,121010.934,619540.5832711135,5806080.597327761,41.41,1
1759745411.136,121011.136,619541.3541305002,5806080.6468436755,41.36,1
1759745411.338,121011.338,619540.6042885941,5806081.807081251,41.35,1
1759745411.557,121011.557,619540.379843124,5806082.121275572,41.39,1
1759745411.758,121011.758,619540.4972709212,5806080.71473054,41.37,1
1759745411.961,121011.961,619540.7849814584,5806081.772522839,41.37,1
1759745412.163,121012.163,619541.6512100399,5806081.774144394,41.38,1
1759745412.363,121012.363,619540.9451713532,5806081.4885566095,41.35,1
1759745412.581,121012.581,619540.782024481,5806082.122756136,41.36,1
1759745412.784,121012.784,619540.4596496896,5806082.880775792,41.36,1
1759745412.985,121012.985,619540.594115854,5806081.710626076,41.35,1
1759745413.188,121013.188,619540.564115854,5806081.800626076,41.37,1
1759745413.392,121013.392,619540.455044172,5806083.781899023,41.35,1
1759745413.593,121013.593,619540.455044172,5806083.941899023,41.36,1
1759745413.797,121013.797,619540.7913003637,5806083.084703445,41.38,1
1759745414.014,121014.014,619540.4496116458,5806084.891640696,41.35,1
1759745414.216,121014.216,619540.3666168342,5806085.037535024,41.37,1
1759745414.419,121014.419,619542.1512784564,5806087.166738916,41.34,1
1759745414.623,121014.623,619542.0998571607,5806085.464756691,41.38,1
1759745414.827,121014.827,619541.8317135337,5806086.4880795535,41.37,1
1759745414.827,121014.827,619542.0251833148,5806085.508083071,41.37,1
1759745415.028,121015.028,619542.1432914638,5806085.701667201,41.37,1
1759745415.231,121015.231,619541.965760945,5806086.793655326,41.37,1
1759745415.449,121015.449,619542.0220240988,5806084.222924398,41.38,1
1759745415.65,121015.65,619541.2904420053,5806085.746682919,41.37,1
1759745415.854,121015.854,619542.2524111867,5806085.083276814,41.37,1
1759745416.056,121016.056,619543.1176803759,5806084.415862344,41.38,1
1759745416.258,121016.258,619542.0778562622,5806086.157388861,41.37,1
1759745416.474,121016.474,619541.6076002565,5806086.492710659,41.38,1
1759745416.678,121016.678,619541.6409622486,5806086.159167879,41.39,1
1759745416.881,121016.881,619542.0193110262,5806086.3349357415,41.39,1
1759745417.082,121017.082,619541.26,5806087.96,41.38,1
1759745417.284,121017.284,619541.6189217583,5806085.470341727,41.38,1
1759745417.486,121017.486,619542.3655876358,5806087.50113165,41.38,1
1759745417.703,121017.703,619542.4174148204,5806088.574580905,41.37,1
1759745417.908,121017.908,619541.8045142075,5806085.557589663,41.37,1
1759745418.111,121018.111,619541.3644404331,5806087.585024916,41.39,1
1759745418.312,121018.312,619541.5497916244,5806086.143137571,41.41,1
1759745418.513,121018.513,619542.1475013209,5806085.456969905,41.39,1
1759745418.731,121018.731,619542.0165118255,5806086.834608869,41.39,1
1759745418.932,121018.932,619541.5127619257,5806086.038760249,41.4,1
1759745419.134,121019.134,619540.8741271475,5806087.62390357,41.4,1
1759745419.335,121019.335,619541.6972323954,5806087.785096117,41.39,1
1759745419.537,121019.537,619542.190232985,5806088.092909636,41.39,1
1759745419.753,121019.753,619541.0458463411,5806088.08052075,41.37,1
1759745419.954,121019.954,619541.3348634692,5806086.636987593,41.37,1
1759745420.155,121020.155,619541.4662501413,5806089.62558253,41.41,1
1759745420.358,121020.358,619542.0066215424,5806089.1508617485,41.38,1
1759745420.561,121020.561,619541.499634014,5806088.334141051,41.36,1
1759745420.781,121020.781,619540.3294407284,5806089.5056063915,41.38,1
1759745420.983,121020.983,619540.8108878386,5806088.540718446,41.41,1
1759745421.186,121021.186,619541.0253351943,5806089.525814538,41.38,1
1759745421.388,121021.388,619541.224586107,5806088.684145758,41.36,1
1759745421.591,121021.591,619541.2045861069,5806088.804145758,41.38,1
1759745421.793,121021.793,619540.6963314285,5806088.001521406,41.36,1
1759745422.01,121022.01,619540.534888645,5806090.460010602,41.35,1
1759745422.213,121022.213,619540.534888645,5806090.460010602,41.35,1
1759745422.417,121022.417,619541.020223895,5806088.982043442,41.4,1
1759745422.62,121022.62,619540.9702238949,5806089.302043442,41.36,1
1759745422.823,121022.823,619540.1301007109,5806091.473422757,41.4,1
1759745423.024,121023.024,619540.0705613481,5806090.768827083,41.4,1
1759745423.024,121023.024,619540.7774617726,5806090.317882398,41.4,1
1759745423.228,121023.228,619541.5820659628,5806091.63509,41.37,1
1759745423.432,121023.432,619541.1500875647,5806091.172717747,41.37,1
1759745423.65,121023.65,619539.9497228514,5806091.858636009,41.34,1
1759745423.852,121023.852,619540.530039542,5806091.288177845,41.38,1
1759745424.054,121024.054,619540.7802505626,5806091.966804179,41.37,1
1759745424.257,121024.257,619539.690854558,5806092.545594849,41.37,1
1759745424.459,121024.459,619539.0808251774,5806091.823647048,41.37,1
1759745424.662,121024.662,619539.612417643,5806093.770470664,41.38,1
1759745424.881,121024.881,619540.562928007,5806092.958362981,41.4,1
1759745425.084,121025.084,619540.5200166819,5806092.953803406,41.36,1
1759745425.285,121025.285,619539.2958726428,5806093.560062273,41.39,1
1759745425.487,121025.487,619540.2104877457,5806093.698275844,41.4,1
1759745425.687,121025.687,619541.3504477395,5806093.045720114,41.38,1
1759745425.905,121025.905,619541.2146863937,5806094.808739857,41.37,1
1759745426.107,121026.107,619540.4332774393,5806094.273239231,41.37,1
1759745426.31,121026.31,619540.4680193156,5806093.571729196,41.4,1
1759745426.514,121026.514,619540.8377955309,5806094.947544729,41.38,1
1759745426.715,121026.715,619540.2786406036,5806094.383652563,41.36,1
1759745426.918,121026.918,619539.6922811941,5806093.74616578,41.41,1
1759745427.136,121027.136,619539.2889800401,5806095.92959157,41.41,1
1759745427.34,121027.34,619539.146951517,5806095.112172436,41.36,1
1759745427.542,121027.542,619538.5586651695,5806094.351631363,41.41,1
1759745427.746,121027.746,619538.8309245005,5806095.134254969,41.41,1
1759745427.948,121027.948,619538.9906872642,5806096.063262771,41.39,1
1759745428.149,121028.149,619538.5152361674,5806094.244379031,41.39,1
1759745428.353,121028.353,619538.2039471886,5806096.0994162,41.44,1
1759745428.57,121028.57,619538.6685071643,5806095.362355901,41.41,1
1759745428.772,121028.772,619539.1208221607,5806096.111063641,41.42,1
1759745428.974,121028.974,619538.9115835978,5806096.912782115,41.4,1
1759745429.176,121029.176,619538.8160252782,5806096.673674285,41.4,1
1759745429.379,121029.379,619538.2566736073,5806096.122301848,41.41,1
1759745429.596,121029.596,619538.2666736073,5806096.252301848,41.42,1
1759745429.798,121029.798,619538.5169749173,5806095.721963194,41.41,1
1759745429.999,121029.999,619538.4951133376,5806097.305588602,41.4,1
1759745430.202,121030.202,619538.3960413943,5806097.560420762,41.41,1
1759745430.405,121030.405,619539.8270746722,5806096.9800457945,41.36,1
1759745430.609,121030.609,619539.8270746722,5806096.9800457945,41.36,1
1759745430.812,121030.812,619539.8467480111,5806097.075127301,41.4,1
1759745431.03,121031.03,619540.1769763223,5806096.258417772,41.4,1
1759745431.232,121031.232,619541.0487297201,5806097.353552197,41.38,1
1759745431.232,121031.232,619540.4207711577,5806098.554748452,41.38,1
1759745431.436,121031.436,619539.5970010422,5806096.59160196,41.4,1
1759745431.636,121031.636,619539.4593928434,5806098.566747994,41.39,1
1759745431.838,121031.838,619539.9157243806,5806098.910602656,41.4,1
1759745432.042,121032.042,619540.4898137873,5806097.7724728435,41.4,1
1759745432.26,121032.26,619540.5435078536,5806098.567668482,41.38,1
1759745432.462,121032.462,619539.98,5806099.77,41.4,1
1759745432.664,121032.664,619539.2058296619,5806098.153914679,41.39,1
1759745432.865,121032.865,619538.8860167121,5806098.8216250455,41.4,1
1759745433.081,121033.081,619539.6015352946,5806100.253662446,41.42,1
1759745433.284,121033.284,619540.0912503591,5806098.832690628,41.38,1
1759745433.486,121033.486,619539.2580541874,5806100.697336253,41.38,1
1759745433.691,121033.691,619538.8383157369,5806101.0389649235,41.39,1
1759745433.893,121033.893,619539.7225231323,5806100.084951312,41.38,1
1759745434.096,121034.096,619539.8543281201,5806101.230600219,41.39,1
1759745434.301,121034.301,619539.9103307347,5806100.7721298905,41.38,1
1759745434.504,121034.504,619538.5128786174,5806101.149218766,41.41,1
1759745434.719,121034.719,619538.0242796739,5806099.560094014,41.41,1
1759745434.921,121034.921,619538.360773829,5806100.123569397,41.41,1
1759745435.124,121035.124,619539.6798533328,5806100.224996091,41.41,1
1759745435.325,121035.325,619539.4777131728,5806099.443199048,41.38,1
1759745435.528,121035.528,619538.6778415502,5806099.884334386,41.38,1
1759745435.744,121035.744,619538.6340020617,5806100.0842975285,41.39,1
1759745435.948,121035.948,619539.137124906,5806101.148161638,41.39,1
1759745436.149,121036.149,619539.5562831246,5806100.831006946,41.38,1
1759745436.353,121036.353,619538.8339655452,5806101.482943435,41.39,1
1759745436.556,121036.556,619539.02,5806102.0,41.39,1
1759745436.76,121036.76,619539.5410366473,5806103.964320895,41.39,1
1759745436.976,121036.976,619539.3352798286,5806105.193258624,41.38,1
1759745437.177,121037.177,619539.3580484504,5806104.937709401,41.38,1
1759745437.38,121037.38,619539.1696877428,5806103.84690354,41.37,1
1759745437.582,121037.582,619538.7520477974,5806103.933769436,41.38,1
1759745437.785,121037.785,619538.7320477974,5806104.103769436,41.39,1
1759745437.989,121037.989,619539.4375286956,5806104.428419016,41.37,1
1759745438.207,121038.207,619539.0757959733,5806103.67353518,41.36,1
1759745438.409,121038.409,619538.8203037893,5806103.781692692,41.38,1
1759745438.61,121038.61,619538.7603037893,5806104.001692692,41.39,1
1759745438.811,121038.811,619538.3038594786,5806104.499850106,41.39,1
1759745439.015,121039.015,619538.5840363179,5806104.043405627,41.39,1
1759745439.217,121039.217,619539.3320794508,5806105.268095488,41.41,1
1759745439.434,121039.434,619539.7476173872,5806104.373296448,41.41,1
1759745439.434,121039.434,619539.4427949312,5806104.457458614,41.41,1
1759745439.639,121039.639,619538.9319412995,5806106.4846834075,41.38,1
1759745439.843,121039.843,619539.4315515695,5806105.105245332,41.43,1
1759745440.048,121040.048,619539.5946387263,5806106.780300309,41.42,1
1759745440.249,121040.249,619540.5146423843,5806105.468806833,41.41,1
1759745440.452,121040.452,619540.9346274674,5806103.072669725,41.44,1
1759745440.654,121040.654,619540.4430760043,5806105.389078835,41.4,1
1759745440.856,121040.856,619539.7545314223,5806102.92358992,41.4,1
1759745441.073,121041.073,619539.4908403323,5806105.218046761,41.4,1
1759745441.273,121041.273,619540.5978416245,5806104.945011711,41.4,1
1759745441.474,121041.474,619540.6329253379,5806105.487395226,41.4,1
1759745441.677,121041.677,619539.6531874042,5806107.397215599,41.4,1
1759745441.881,121041.881,619539.0037821474,5806105.188850274,41.4,1
1759745442.1,121042.1,619538.2562876897,5806107.308575042,41.4,1
1759745442.302,121042.302,619538.597976369,5806106.115942762,41.43,1
1759745442.504,121042.504,619538.9586390945,5806105.089022221,41.41,1
1759745442.704,121042.704,619538.3464638073,5806107.503024322,41.41,1
1759745442.907,121042.907,619537.4578614407,5806106.861454745,41.41,1
1759745443.125,121043.125,619536.9297230971,5806107.165169647,41.41,1
1759745443.328,121043.328,619537.2475673431,5806107.211662869,41.43,1
1759745443.53,121043.53,619537.6714889316,5806107.822213711,41.42,1
1759745443.732,121043.732,619537.288008049,5806107.505018401,41.43,1
1759745443.934,121043.934,619537.0394457172,5806108.3423001105,41.43,1
1759745444.149,121044.149,619538.4151847158,5806107.750169135,41.43,1
1759745444.354,121044.354,619540.1891013818,5806105.411340578,41.43,1
1759745444.556,121044.556,619540.4324876496,5806106.580660253,41.39,1
1759745444.76,121044.76,619539.2754351808,5806106.425970407,41.4,1
1759745444.962,121044.962,619539.785114211,5806106.85118357,41.41,1
1759745445.162,121045.162,619540.9921207787,5806109.970593689,41.42,1
1759745445.38,121045.38,619540.6005095822,5806109.495600504,41.39,1
1759745445.582,121045.582,619540.0400350965,5806108.498374365,41.39,1
1759745445.784,121045.784,619539.9900350964,5806108.838374365,41.38,1
1759745445.988,121045.988,619540.5704295584,5806110.246615207,41.38,1
1759745446.191,121046.191,619540.8295041681,5806107.689680576,41.38,1
1759745446.394,121046.394,619539.979134566,5806110.728788649,41.41,1
1759745446.611,121046.611,619539.949134566,5806110.858788649,41.39,1
1759745446.815,121046.815,619540.05,5806110.92,41.4,1
1759745447.018,121047.018,619539.8243383303,5806111.253922441,41.42,1
1759745447.219,121047.219,619539.8521113977,5806110.91318469,41.42,1
1759745447.423,121047.423,619540.1798450975,5806110.161206756,41.44,1
1759745447.626,121047.626,619540.0582392811,5806110.3111992115,41.41,1
1759745447.626,121047.626,619539.6304006088,5806109.828082505,41.41,1
1759745447.828,121047.828,619538.791888061,5806112.71780615,41.45,1
1759745448.044,121048.044,619539.5134513587,5806111.063721569,41.45,1
1759745448.248,121048.248,619539.7124988957,5806111.29436987,41.41,1
1759745448.452,121048.452,619538.6543446538,5806112.082887217,41.43,1
1759745448.655,121048.655,619538.0906690797,5806110.260515097,41.42,1
1759745448.859,121048.859,619537.8743139036,5806109.767767795,41.43,1
1759745449.062,121049.062,619538.0991413986,5806111.455957757,41.43,1
1759745449.264,121049.264,619536.8161884705,5806109.012617768,41.41,1
1759745449.481,121049.481,619535.8128597137,5806109.017425165,41.43,1
1759745449.685,121049.685,619535.5378540575,5806109.690910866,41.44,1
1759745449.887,121049.887,619536.7064236854,5806110.31792928,41.42,1
1759745450.089,121050.089,619536.6948638858,5806110.347142788,41.42,1
1759745450.292,121050.292,619535.8049749165,5806110.411279373,41.42,1
1759745450.494,121050.494,619535.7840750439,5806110.433987788,41.42,1
1759745450.698,121050.698,619536.2769865129,5806109.454050562,41.44,1
1759745450.915,121050.915,619536.3844236889,5806110.432153016,41.43,1
1759745451.118,121051.118,619536.4854645077,5806111.010439006,41.43,1
1759745451.319,121051.319,619536.4766867922,5806111.02073345,41.43,1
1759745451.52,121051.52,619536.465470475,5806111.720433016,41.43,1
1759745451.721,121051.721,619536.4539386842,5806111.144247249,41.42,1
1759745451.941,121051.941,619536.3894094196,5806109.368927322,41.41,1
1759745452.145,121052.145,619535.9080292553,5806107.522958296,41.42,1
1759745452.348,121052.348,619536.0304664116,5806109.241472416,41.43,1
1759745452.551,121052.551,619536.7681143584,5806113.943702927,41.46,1
1759745452.754,121052.754,619539.2756371496,5806113.281146504,41.44,1
1759745452.958,121052.958,619538.6323959667,5806113.534212557,41.38,1
1759745453.159,121053.159,619537.3473797864,5806114.170064806,41.42,1
1759745453.362,121053.362,619536.48,5806113.609999999,41.42,1
1759745453.581,121053.581,619536.5505066806,5806113.850121564,41.46,1
1759745453.784,121053.784,619537.3844771881,5806111.722101939,41.44,1
1759745453.988,121053.988,619537.6251230028,5806113.145140087,41.44,1
1759745454.19,121054.19,619537.6051230028,5806113.225140087,41.46,1
1759745454.392,121054.392,619538.9017650118,5806112.892957481,41.4,1
1759745454.596,121054.596,619538.9217650119,5806112.9829574805,41.41,1
1759745454.799,121054.799,619538.4483418926,5806111.076161595,41.41,1
1759745455.003,121055.003,619536.7,5806110.66,41.47,1
1759745455.22,121055.22,619537.258377902,5806111.027772771,41.43,1
1759745455.421,121055.421,619537.1330776912,5806111.192481111,41.45,1
1759745455.623,121055.623,619537.1990731306,5806113.477902532,41.45,1
1759745455.826,121055.826,619537.3148046351,5806113.2821073,41.44,1
1759745455.826,121055.826,619537.5415694461,5806112.871051285,41.44,1
1759745456.041,121056.041,619537.6118357343,5806113.536479754,41.45,1
1759745456.244,121056.244,619537.7452599291,5806113.585653862,41.44,1
1759745456.445,121056.445,619537.9620773414,5806112.0400972525,41.42,1
1759745456.648,121056.648,619537.5339315642,5806113.205467363,41.44,1
1759745456.849,121056.849,619537.30993411,5806112.832458196,41.44,1
1759745457.066,121057.066,619537.1175277921,5806112.363146621,41.42,1
1759745457.268,121057.268,619537.1084196942,5806112.778200314,41.43,1
1759745457.471,121057.471,619536.2996069404,5806112.860834752,41.42,1
1759745457.676,121057.676,619537.3814815802,5806112.66494962,41.43,1
1759745457.877,121057.877,619539.7381175867,5806113.300923936,41.47,1
1759745458.08,121058.08,619540.0071992028,5806114.909147787,41.42,1
1759745458.284,121058.284,619538.7355902293,5806115.584070757,41.43,1
1759745458.5,121058.5,619538.5836167991,5806115.755265238,41.45,1
1759745458.702,121058.702,619539.6921697143,5806117.120813533,41.48,1
1759745458.904,121058.904,619540.0383555841,5806115.099886467,41.47,1
1759745459.11,121059.11,619540.232222397,5806115.929471342,41.39,1
1759745459.313,121059.313,619540.5001933371,5806115.088079658,41.45,1
1759745459.516,121059.516,619539.8328275325,5806114.458393861,41.42,1
1759745459.718,121059.718,619539.5974668128,5806115.728191032,41.42,1
1759745459.921,121059.921,619539.3823597785,5806114.461529883,41.41,1
1759745460.139,121100.139,619539.1775093288,5806115.7149450965,41.41,1
1759745460.341,121100.341,619540.379144695,5806117.779181722,41.4,1
1759745460.543,121100.543,619539.7722116901,5806115.318059569,41.39,1
1759745460.745,121100.745,619537.7245704253,5806116.560427279,41.46,1
1759745460.948,121100.948,619536.9474310947,5806117.02018131,41.44,1
1759745461.152,121101.152,619538.7290678662,5806114.719991461,41.44,1
1759745461.37,121101.37,619539.8567628714,5806116.504877498,41.42,1
1759745461.574,121101.574,619538.9841282172,5806116.247844338,41.38,1
1759745461.776,121101.776,619537.4499793898,5806116.111490418,41.46,1
1759745461.976,121101.976,619537.6343986136,5806117.387424693,41.45,1
1759745462.176,121102.176,619538.7087038397,5806117.479716902,41.39,1
1759745462.393,121102.393,619537.750807996,5806115.649213116,41.44,1
1759745462.598,121102.598,619537.750807996,5806115.649213116,41.44,1
1759745462.8,121102.8,619536.4319760146,5806116.34541447,41.44,1
1759745463.001,121103.001,619538.052798045,5806115.87963479,41.41,1
1759745463.205,121103.205,619539.0400745082,5806116.135144448,41.41,1
1759745463.409,121103.409,619538.851407251,5806116.558486699,41.42,1
1759745463.612,121103.612,619537.5537963633,5806117.703547626,41.42,1
1759745463.831,121103.831,619538.4475844908,5806117.848953207,41.42,1
1759745464.032,121104.032,619538.175431621,5806117.970708731,41.43,1
1759745464.032,121104.032,619538.05486524,5806116.52725361,41.43,1
1759745464.234,121104.234,619537.971786054,5806119.75120448,41.39,1
1759745464.437,121104.437,619538.0173502848,5806119.416745079,41.44,1
1759745464.643,121104.643,619538.0289263465,5806117.742858227,41.44,1
1759745464.847,121104.847,619537.2207841226,5806120.949553819,41.39,1
1759745465.05,121105.05,619537.4703885007,5806118.101117007,41.43,1
1759745465.251,121105.251,619537.3197762494,5806119.085546937,41.43,1
1759745465.47,121105.47,619537.1772287919,5806120.008136443,41.42,1
1759745465.672,121105.672,619536.940346861,5806118.405063229,41.42,1
1759745465.874,121105.874,619536.9435514513,5806120.756477473,41.41,1
1759745466.076,121106.076,619537.6686816289,5806120.132206782,41.41,1
1759745466.279,121106.279,619537.7636493465,5806119.189237765,41.41,1
1759745466.482,121106.482,619539.15945114,5806118.221701032,41.4,1
1759745466.699,121106.699,619539.0807256736,5806118.379537752,41.39,1
1759745466.9,121106.9,619540.188567202,5806119.314626146,41.38,1
1759745467.102,121107.102,619537.9764258623,5806121.403235879,41.41,1
1759745467.305,121107.305,619539.8923531902,5806121.918196445,41.43,1
1759745467.509,121107.509,619540.915110757,5806120.865008729,41.4,1
1759745467.714,121107.714,619540.5987210696,5806123.917524785,41.44,1
1759745467.93,121107.93,619538.3614951404,5806123.91842694,41.43,1
1759745468.133,121108.133,619537.9964358563,5806122.828661603,41.43,1
1759745468.335,121108.335,619539.3646900409,5806124.171010421,41.41,1
1759745468.537,121108.537,619541.0023148352,5806122.88403231,41.39,1
1759745468.739,121108.739,619539.1194755422,5806121.877979548,41.42,1
1759745468.942,121108.942,619536.6400932799,5806122.122429149,41.46,1
1759745469.159,121109.159,619537.61501293,5806121.287822545,41.46,1
1759745469.361,121109.361,619539.8344762347,5806123.380454388,41.45,1
1759745469.564,121109.564,619540.2642422925,5806122.210345645,41.36,1
1759745469.767,121109.767,619538.8309836078,5806123.244870536,41.36,1
1759745469.97,121109.97,619538.2661141369,5806121.250539533,41.43,1
1759745470.173,121110.173,619540.2738227872,5806122.746999726,41.4,1
1759745470.378,121110.378,619541.2713336744,5806123.0660799565,41.31,1
1759745470.582,121110.582,619541.2813336744,5806123.146079957,41.39,1
1759745470.788,121110.788,619539.8065482023,5806120.730503874,41.39,1
1759745470.991,121110.991,619539.2019741321,5806123.12294395,41.34,1
1759745471.209,121111.209,619539.1090793629,5806123.205819132,41.37,1
1759745471.411,121111.411,619538.8615232796,5806122.065297666,41.37,1
1759745471.614,121111.614,619538.8615232796,5806122.065297666,41.37,1
1759745471.816,121111.816,619536.8722244571,5806121.861807618,41.34,1
1759745472.018,121112.018,619537.5029579843,5806121.325199335,41.36,1
1759745472.235,121112.235,619537.555598591,5806121.340492413,41.34,1
1759745472.235,121112.235,619536.3830699796,5806122.571888822,41.34,1
1759745472.438,121112.438,619536.1698853201,5806123.439433607,41.33,1
1759745472.642,121112.642,619537.0560706371,5806124.586232107,41.32,1
1759745472.847,121112.847,619537.5142548492,5806123.510936762,41.31,1
1759745473.049,121113.049,619537.5749389484,5806123.153414829,41.33,1
1759745473.253,121113.253,619537.1031456469,5806123.70514942,41.32,1
1759745473.455,121113.455,619537.2360980574,5806123.576850972,41.29,1
1759745473.659,121113.659,619536.6218150834,5806122.893407238,41.32,1
1759745473.861,121113.861,619537.6249707233,5806123.665840636,41.33,1
1759745474.079,121114.079,619538.1605422789,5806124.398397997,41.3,1
1759745474.281,121114.281,619537.9762550207,5806123.212966686,41.3,1
1759745474.483,121114.483,619536.9109858,5806124.990990642,41.31,1
1759745474.685,121114.685,619537.5446489608,5806123.232659877,41.28,1
1759745474.889,121114.889,619538.3041143221,5806125.413776659,41.29,1
1759745475.094,121115.094,619538.284114322,5806125.473776659,41.33,1
1759745475.298,121115.298,619537.8718888409,5806124.385509749,41.33,1
1759745475.502,121115.502,619537.2859884175,5806128.099009486,41.38,1
1759745475.72,121115.72,619539.4172160527,5806127.422907252,41.25,1
1759745475.926,121115.926,619539.6624862789,5806125.90118385,41.34,1
1759745476.13,121116.13,619539.4625923579,5806129.900084567,41.34,1
1759745476.332,121116.332,619538.8573765643,5806127.1566682225,41.34,1
1759745476.535,121116.535,619539.0694050114,5806127.29297288,41.37,1
1759745476.736,121116.736,619540.815764727,5806129.630935714,41.37,1
1759745476.939,121116.939,619539.9305044111,5806128.15206999,41.32,1
1759745477.142,121117.142,619537.3817389989,5806128.734861902,41.32,1
1759745477.36,121117.36,619536.6815983308,5806129.134053343,41.35,1
1759745477.562,121117.562,619538.7669521733,5806129.090396707,41.33,1
1759745477.765,121117.765,619542.255443313,5806130.356616356,41.33,1
1759745477.968,121117.968,619541.0471671888,5806130.615175501,41.24,1
1759745478.17,121118.17,619536.3932749949,5806131.4776347885,41.23,1
1759745478.372,121118.372,619535.6429477877,5806130.723423916,41.35,1
1759745478.589,121118.589,619539.3867313281,5806131.626708653,41.35,1
1759745478.791,121118.791,619539.466731328,5806131.746708653,41.33,1
1759745478.993,121118.993,619540.1945910051,5806131.121750049,41.46,1
1759745479.197,121119.197,619538.4963389228,5806132.124715585,41.46,1
1759745479.401,121119.401,619539.767923891,5806131.4473310765,41.5,1
1759745479.602,121119.602,619539.777923891,5806131.807331076,41.45,1
1759745479.82,121119.82,619539.7324302717,5806131.914555829,41.43,1
1759745480.023,121120.023,619538.1411698657,5806131.928868299,41.45,1
1759745480.225,121120.225,619538.6309922693,5806131.317278461,41.46,1
1759745480.428,121120.428,619539.9380391485,5806131.795048186,41.43,1
1759745480.428,121120.428,619539.5821294632,5806132.842441681,41.43,1
1759745480.63,121120.63,619538.6393141235,5806131.127614263,41.39,1
1759745480.834,121120.834,619537.4164573934,5806134.225224205,41.47,1
1759745481.037,121121.037,619537.8557690629,5806133.046293676,41.47,1
1759745481.255,121121.255,619538.4253232783,5806132.219313035,41.46,1
1759745481.456,121121.456,619537.9010993543,5806133.114593984,41.47,1
1759745481.659,121121.659,619537.7695251092,5806131.201438573,41.52,1
1759745481.862,121121.862,619537.8588601233,5806132.021306891,41.52,1
1759745482.065,121122.065,619539.4893162182,5806133.5823096745,41.52,1
1759745482.266,121122.266,619537.8712473599,5806131.911942734,41.45,1
1759745482.483,121122.483,619537.2088354296,5806132.61715145,41.46,1
1759745482.686,121122.686,619538.767257245,5806132.419531104,41.46,1
1759745482.888,121122.888,619540.9459392952,5806132.49595295,41.42,1
1759745483.091,121123.091,619539.1447885679,5806130.98347406,41.42,1
1759745483.294,121123.294,619538.7862427443,5806131.343372392,41.4,1
1759745483.498,121123.498,619534.4330678852,5806132.976899196,41.48,1
1759745483.713,121123.713,619538.6233194434,5806131.720161238,41.46,1
1759745483.915,121123.915,619538.3248639706,5806133.244377309,41.41,1
1759745484.118,121124.118,619536.0925804417,5806133.964926317,41.48,1
1759745484.321,121124.321,619533.903604752,5806131.943959579,41.51,1
1759745484.523,121124.523,619536.5378468748,5806133.151340523,41.51,1
1759745484.739,121124.739,619537.2453807986,5806134.057460461,41.39,1
